x,y,stable
-10.0,-20.0,1.0
-10.0,-19.2,1.0
-10.0,-18.4,1.0
-10.0,-17.6,1.0
-10.0,-16.8,1.0
-10.0,-16.0,1.0
-10.0,-15.2,1.0
-10.0,-14.399999999999999,1.0
-10.0,-13.6,1.0
-10.0,-12.8,1.0
-10.0,-12.0,1.0
-10.0,-11.2,1.0
-10.0,-10.399999999999999,1.0
-10.0,-9.6,1.0
-10.0,-8.799999999999999,1.0
-10.0,-8.0,1.0
-10.0,-7.199999999999999,1.0
-10.0,-6.399999999999999,1.0
-10.0,-5.6,1.0
-10.0,-4.799999999999999,1.0
-10.0,-4.0,1.0
-10.0,-3.1999999999999993,1.0
-10.0,-2.3999999999999986,1.0
-10.0,-1.5999999999999979,1.0
-10.0,-0.7999999999999972,1.0
-10.0,0.0,1.0
-10.0,0.8000000000000007,1.0
-10.0,1.6000000000000014,1.0
-10.0,2.400000000000002,1.0
-10.0,3.200000000000003,1.0
-10.0,4.0,1.0
-10.0,4.800000000000001,1.0
-10.0,5.600000000000001,1.0
-10.0,6.400000000000002,1.0
-10.0,7.200000000000003,1.0
-10.0,8.0,1.0
-10.0,8.8,1.0
-10.0,9.600000000000001,1.0
-10.0,10.400000000000002,1.0
-10.0,11.200000000000003,1.0
-10.0,12.0,1.0
-10.0,12.800000000000004,1.0
-10.0,13.600000000000001,1.0
-10.0,14.399999999999999,1.0
-10.0,15.200000000000003,1.0
-10.0,16.0,1.0
-10.0,16.800000000000004,1.0
-10.0,17.6,1.0
-10.0,18.400000000000006,1.0
-10.0,19.200000000000003,1.0
-10.0,20.0,1.0
-9.2,-20.0,1.0
-9.2,-19.2,1.0
-9.2,-18.4,1.0
-9.2,-17.6,1.0
-9.2,-16.8,1.0
-9.2,-16.0,1.0
-9.2,-15.2,1.0
-9.2,-14.399999999999999,1.0
-9.2,-13.6,1.0
-9.2,-12.8,1.0
-9.2,-12.0,1.0
-9.2,-11.2,1.0
-9.2,-10.399999999999999,1.0
-9.2,-9.6,1.0
-9.2,-8.799999999999999,1.0
-9.2,-8.0,1.0
-9.2,-7.199999999999999,1.0
-9.2,-6.399999999999999,1.0
-9.2,-5.6,1.0
-9.2,-4.799999999999999,1.0
-9.2,-4.0,1.0
-9.2,-3.1999999999999993,1.0
-9.2,-2.3999999999999986,1.0
-9.2,-1.5999999999999979,1.0
-9.2,-0.7999999999999972,1.0
-9.2,0.0,1.0
-9.2,0.8000000000000007,1.0
-9.2,1.6000000000000014,1.0
-9.2,2.400000000000002,1.0
-9.2,3.200000000000003,1.0
-9.2,4.0,1.0
-9.2,4.800000000000001,1.0
-9.2,5.600000000000001,1.0
-9.2,6.400000000000002,1.0
-9.2,7.200000000000003,1.0
-9.2,8.0,1.0
-9.2,8.8,1.0
-9.2,9.600000000000001,1.0
-9.2,10.400000000000002,1.0
-9.2,11.200000000000003,1.0
-9.2,12.0,1.0
-9.2,12.800000000000004,1.0
-9.2,13.600000000000001,1.0
-9.2,14.399999999999999,1.0
-9.2,15.200000000000003,1.0
-9.2,16.0,1.0
-9.2,16.800000000000004,1.0
-9.2,17.6,1.0
-9.2,18.400000000000006,1.0
-9.2,19.200000000000003,1.0
-9.2,20.0,1.0
-8.4,-20.0,1.0
-8.4,-19.2,1.0
-8.4,-18.4,1.0
-8.4,-17.6,1.0
-8.4,-16.8,1.0
-8.4,-16.0,1.0
-8.4,-15.2,1.0
-8.4,-14.399999999999999,1.0
-8.4,-13.6,1.0
-8.4,-12.8,1.0
-8.4,-12.0,1.0
-8.4,-11.2,1.0
-8.4,-10.399999999999999,1.0
-8.4,-9.6,1.0
-8.4,-8.799999999999999,1.0
-8.4,-8.0,1.0
-8.4,-7.199999999999999,1.0
-8.4,-6.399999999999999,1.0
-8.4,-5.6,1.0
-8.4,-4.799999999999999,1.0
-8.4,-4.0,1.0
-8.4,-3.1999999999999993,1.0
-8.4,-2.3999999999999986,1.0
-8.4,-1.5999999999999979,1.0
-8.4,-0.7999999999999972,1.0
-8.4,0.0,1.0
-8.4,0.8000000000000007,1.0
-8.4,1.6000000000000014,1.0
-8.4,2.400000000000002,1.0
-8.4,3.200000000000003,1.0
-8.4,4.0,1.0
-8.4,4.800000000000001,1.0
-8.4,5.600000000000001,1.0
-8.4,6.400000000000002,1.0
-8.4,7.200000000000003,1.0
-8.4,8.0,1.0
-8.4,8.8,1.0
-8.4,9.600000000000001,1.0
-8.4,10.400000000000002,1.0
-8.4,11.200000000000003,1.0
-8.4,12.0,1.0
-8.4,12.800000000000004,1.0
-8.4,13.600000000000001,1.0
-8.4,14.399999999999999,1.0
-8.4,15.200000000000003,1.0
-8.4,16.0,1.0
-8.4,16.800000000000004,1.0
-8.4,17.6,1.0
-8.4,18.400000000000006,1.0
-8.4,19.200000000000003,1.0
-8.4,20.0,1.0
-7.6,-20.0,1.0
-7.6,-19.2,1.0
-7.6,-18.4,1.0
-7.6,-17.6,1.0
-7.6,-16.8,1.0
-7.6,-16.0,1.0
-7.6,-15.2,1.0
-7.6,-14.399999999999999,1.0
-7.6,-13.6,1.0
-7.6,-12.8,1.0
-7.6,-12.0,1.0
-7.6,-11.2,1.0
-7.6,-10.399999999999999,1.0
-7.6,-9.6,1.0
-7.6,-8.799999999999999,1.0
-7.6,-8.0,1.0
-7.6,-7.199999999999999,1.0
-7.6,-6.399999999999999,1.0
-7.6,-5.6,1.0
-7.6,-4.799999999999999,1.0
-7.6,-4.0,1.0
-7.6,-3.1999999999999993,1.0
-7.6,-2.3999999999999986,1.0
-7.6,-1.5999999999999979,1.0
-7.6,-0.7999999999999972,1.0
-7.6,0.0,1.0
-7.6,0.8000000000000007,1.0
-7.6,1.6000000000000014,1.0
-7.6,2.400000000000002,1.0
-7.6,3.200000000000003,1.0
-7.6,4.0,1.0
-7.6,4.800000000000001,1.0
-7.6,5.600000000000001,1.0
-7.6,6.400000000000002,1.0
-7.6,7.200000000000003,1.0
-7.6,8.0,1.0
-7.6,8.8,1.0
-7.6,9.600000000000001,1.0
-7.6,10.400000000000002,1.0
-7.6,11.200000000000003,1.0
-7.6,12.0,1.0
-7.6,12.800000000000004,1.0
-7.6,13.600000000000001,1.0
-7.6,14.399999999999999,1.0
-7.6,15.200000000000003,1.0
-7.6,16.0,1.0
-7.6,16.800000000000004,1.0
-7.6,17.6,1.0
-7.6,18.400000000000006,1.0
-7.6,19.200000000000003,1.0
-7.6,20.0,1.0
-6.8,-20.0,1.0
-6.8,-19.2,1.0
-6.8,-18.4,1.0
-6.8,-17.6,1.0
-6.8,-16.8,1.0
-6.8,-16.0,1.0
-6.8,-15.2,1.0
-6.8,-14.399999999999999,1.0
-6.8,-13.6,1.0
-6.8,-12.8,1.0
-6.8,-12.0,1.0
-6.8,-11.2,1.0
-6.8,-10.399999999999999,1.0
-6.8,-9.6,1.0
-6.8,-8.799999999999999,1.0
-6.8,-8.0,1.0
-6.8,-7.199999999999999,1.0
-6.8,-6.399999999999999,1.0
-6.8,-5.6,1.0
-6.8,-4.799999999999999,1.0
-6.8,-4.0,1.0
-6.8,-3.1999999999999993,1.0
-6.8,-2.3999999999999986,1.0
-6.8,-1.5999999999999979,1.0
-6.8,-0.7999999999999972,1.0
-6.8,0.0,1.0
-6.8,0.8000000000000007,1.0
-6.8,1.6000000000000014,1.0
-6.8,2.400000000000002,1.0
-6.8,3.200000000000003,1.0
-6.8,4.0,1.0
-6.8,4.800000000000001,1.0
-6.8,5.600000000000001,1.0
-6.8,6.400000000000002,1.0
-6.8,7.200000000000003,1.0
-6.8,8.0,1.0
-6.8,8.8,1.0
-6.8,9.600000000000001,1.0
-6.8,10.400000000000002,1.0
-6.8,11.200000000000003,1.0
-6.8,12.0,1.0
-6.8,12.800000000000004,1.0
-6.8,13.600000000000001,1.0
-6.8,14.399999999999999,1.0
-6.8,15.200000000000003,1.0
-6.8,16.0,1.0
-6.8,16.800000000000004,1.0
-6.8,17.6,1.0
-6.8,18.400000000000006,1.0
-6.8,19.200000000000003,1.0
-6.8,20.0,1.0
-6.0,-20.0,1.0
-6.0,-19.2,1.0
-6.0,-18.4,1.0
-6.0,-17.6,1.0
-6.0,-16.8,1.0
-6.0,-16.0,1.0
-6.0,-15.2,1.0
-6.0,-14.399999999999999,1.0
-6.0,-13.6,1.0
-6.0,-12.8,1.0
-6.0,-12.0,1.0
-6.0,-11.2,1.0
-6.0,-10.399999999999999,1.0
-6.0,-9.6,1.0
-6.0,-8.799999999999999,1.0
-6.0,-8.0,1.0
-6.0,-7.199999999999999,1.0
-6.0,-6.399999999999999,1.0
-6.0,-5.6,1.0
-6.0,-4.799999999999999,1.0
-6.0,-4.0,1.0
-6.0,-3.1999999999999993,1.0
-6.0,-2.3999999999999986,1.0
-6.0,-1.5999999999999979,1.0
-6.0,-0.7999999999999972,1.0
-6.0,0.0,1.0
-6.0,0.8000000000000007,1.0
-6.0,1.6000000000000014,1.0
-6.0,2.400000000000002,1.0
-6.0,3.200000000000003,1.0
-6.0,4.0,1.0
-6.0,4.800000000000001,1.0
-6.0,5.600000000000001,1.0
-6.0,6.400000000000002,1.0
-6.0,7.200000000000003,1.0
-6.0,8.0,1.0
-6.0,8.8,1.0
-6.0,9.600000000000001,1.0
-6.0,10.400000000000002,1.0
-6.0,11.200000000000003,1.0
-6.0,12.0,1.0
-6.0,12.800000000000004,1.0
-6.0,13.600000000000001,1.0
-6.0,14.399999999999999,1.0
-6.0,15.200000000000003,1.0
-6.0,16.0,1.0
-6.0,16.800000000000004,1.0
-6.0,17.6,1.0
-6.0,18.400000000000006,1.0
-6.0,19.200000000000003,1.0
-6.0,20.0,1.0
-5.199999999999999,-20.0,1.0
-5.199999999999999,-19.2,1.0
-5.199999999999999,-18.4,1.0
-5.199999999999999,-17.6,1.0
-5.199999999999999,-16.8,1.0
-5.199999999999999,-16.0,1.0
-5.199999999999999,-15.2,1.0
-5.199999999999999,-14.399999999999999,1.0
-5.199999999999999,-13.6,1.0
-5.199999999999999,-12.8,1.0
-5.199999999999999,-12.0,1.0
-5.199999999999999,-11.2,1.0
-5.199999999999999,-10.399999999999999,1.0
-5.199999999999999,-9.6,1.0
-5.199999999999999,-8.799999999999999,1.0
-5.199999999999999,-8.0,1.0
-5.199999999999999,-7.199999999999999,1.0
-5.199999999999999,-6.399999999999999,1.0
-5.199999999999999,-5.6,1.0
-5.199999999999999,-4.799999999999999,1.0
-5.199999999999999,-4.0,1.0
-5.199999999999999,-3.1999999999999993,1.0
-5.199999999999999,-2.3999999999999986,1.0
-5.199999999999999,-1.5999999999999979,1.0
-5.199999999999999,-0.7999999999999972,1.0
-5.199999999999999,0.0,1.0
-5.199999999999999,0.8000000000000007,1.0
-5.199999999999999,1.6000000000000014,1.0
-5.199999999999999,2.400000000000002,1.0
-5.199999999999999,3.200000000000003,1.0
-5.199999999999999,4.0,1.0
-5.199999999999999,4.800000000000001,1.0
-5.199999999999999,5.600000000000001,1.0
-5.199999999999999,6.400000000000002,1.0
-5.199999999999999,7.200000000000003,1.0
-5.199999999999999,8.0,1.0
-5.199999999999999,8.8,1.0
-5.199999999999999,9.600000000000001,1.0
-5.199999999999999,10.400000000000002,1.0
-5.199999999999999,11.200000000000003,1.0
-5.199999999999999,12.0,1.0
-5.199999999999999,12.800000000000004,1.0
-5.199999999999999,13.600000000000001,1.0
-5.199999999999999,14.399999999999999,1.0
-5.199999999999999,15.200000000000003,1.0
-5.199999999999999,16.0,1.0
-5.199999999999999,16.800000000000004,1.0
-5.199999999999999,17.6,1.0
-5.199999999999999,18.400000000000006,1.0
-5.199999999999999,19.200000000000003,1.0
-5.199999999999999,20.0,1.0
-4.3999999999999995,-20.0,1.0
-4.3999999999999995,-19.2,1.0
-4.3999999999999995,-18.4,1.0
-4.3999999999999995,-17.6,1.0
-4.3999999999999995,-16.8,1.0
-4.3999999999999995,-16.0,1.0
-4.3999999999999995,-15.2,1.0
-4.3999999999999995,-14.399999999999999,1.0
-4.3999999999999995,-13.6,1.0
-4.3999999999999995,-12.8,1.0
-4.3999999999999995,-12.0,1.0
-4.3999999999999995,-11.2,1.0
-4.3999999999999995,-10.399999999999999,1.0
-4.3999999999999995,-9.6,1.0
-4.3999999999999995,-8.799999999999999,1.0
-4.3999999999999995,-8.0,1.0
-4.3999999999999995,-7.199999999999999,1.0
-4.3999999999999995,-6.399999999999999,1.0
-4.3999999999999995,-5.6,1.0
-4.3999999999999995,-4.799999999999999,1.0
-4.3999999999999995,-4.0,1.0
-4.3999999999999995,-3.1999999999999993,1.0
-4.3999999999999995,-2.3999999999999986,1.0
-4.3999999999999995,-1.5999999999999979,1.0
-4.3999999999999995,-0.7999999999999972,1.0
-4.3999999999999995,0.0,1.0
-4.3999999999999995,0.8000000000000007,1.0
-4.3999999999999995,1.6000000000000014,1.0
-4.3999999999999995,2.400000000000002,1.0
-4.3999999999999995,3.200000000000003,1.0
-4.3999999999999995,4.0,1.0
-4.3999999999999995,4.800000000000001,1.0
-4.3999999999999995,5.600000000000001,1.0
-4.3999999999999995,6.400000000000002,1.0
-4.3999999999999995,7.200000000000003,1.0
-4.3999999999999995,8.0,1.0
-4.3999999999999995,8.8,1.0
-4.3999999999999995,9.600000000000001,1.0
-4.3999999999999995,10.400000000000002,1.0
-4.3999999999999995,11.200000000000003,1.0
-4.3999999999999995,12.0,1.0
-4.3999999999999995,12.800000000000004,1.0
-4.3999999999999995,13.600000000000001,1.0
-4.3999999999999995,14.399999999999999,1.0
-4.3999999999999995,15.200000000000003,1.0
-4.3999999999999995,16.0,1.0
-4.3999999999999995,16.800000000000004,1.0
-4.3999999999999995,17.6,1.0
-4.3999999999999995,18.400000000000006,1.0
-4.3999999999999995,19.200000000000003,1.0
-4.3999999999999995,20.0,1.0
-3.5999999999999996,-20.0,1.0
-3.5999999999999996,-19.2,1.0
-3.5999999999999996,-18.4,1.0
-3.5999999999999996,-17.6,1.0
-3.5999999999999996,-16.8,1.0
-3.5999999999999996,-16.0,1.0
-3.5999999999999996,-15.2,1.0
-3.5999999999999996,-14.399999999999999,1.0
-3.5999999999999996,-13.6,1.0
-3.5999999999999996,-12.8,1.0
-3.5999999999999996,-12.0,1.0
-3.5999999999999996,-11.2,1.0
-3.5999999999999996,-10.399999999999999,1.0
-3.5999999999999996,-9.6,1.0
-3.5999999999999996,-8.799999999999999,1.0
-3.5999999999999996,-8.0,1.0
-3.5999999999999996,-7.199999999999999,1.0
-3.5999999999999996,-6.399999999999999,1.0
-3.5999999999999996,-5.6,1.0
-3.5999999999999996,-4.799999999999999,1.0
-3.5999999999999996,-4.0,1.0
-3.5999999999999996,-3.1999999999999993,1.0
-3.5999999999999996,-2.3999999999999986,1.0
-3.5999999999999996,-1.5999999999999979,1.0
-3.5999999999999996,-0.7999999999999972,1.0
-3.5999999999999996,0.0,1.0
-3.5999999999999996,0.8000000000000007,1.0
-3.5999999999999996,1.6000000000000014,1.0
-3.5999999999999996,2.400000000000002,1.0
-3.5999999999999996,3.200000000000003,1.0
-3.5999999999999996,4.0,1.0
-3.5999999999999996,4.800000000000001,1.0
-3.5999999999999996,5.600000000000001,1.0
-3.5999999999999996,6.400000000000002,1.0
-3.5999999999999996,7.200000000000003,1.0
-3.5999999999999996,8.0,1.0
-3.5999999999999996,8.8,1.0
-3.5999999999999996,9.600000000000001,1.0
-3.5999999999999996,10.400000000000002,1.0
-3.5999999999999996,11.200000000000003,1.0
-3.5999999999999996,12.0,1.0
-3.5999999999999996,12.800000000000004,1.0
-3.5999999999999996,13.600000000000001,1.0
-3.5999999999999996,14.399999999999999,1.0
-3.5999999999999996,15.200000000000003,1.0
-3.5999999999999996,16.0,1.0
-3.5999999999999996,16.800000000000004,1.0
-3.5999999999999996,17.6,1.0
-3.5999999999999996,18.400000000000006,1.0
-3.5999999999999996,19.200000000000003,1.0
-3.5999999999999996,20.0,1.0
-2.8,-20.0,1.0
-2.8,-19.2,1.0
-2.8,-18.4,1.0
-2.8,-17.6,1.0
-2.8,-16.8,1.0
-2.8,-16.0,1.0
-2.8,-15.2,1.0
-2.8,-14.399999999999999,1.0
-2.8,-13.6,1.0
-2.8,-12.8,1.0
-2.8,-12.0,1.0
-2.8,-11.2,1.0
-2.8,-10.399999999999999,1.0
-2.8,-9.6,1.0
-2.8,-8.799999999999999,1.0
-2.8,-8.0,1.0
-2.8,-7.199999999999999,1.0
-2.8,-6.399999999999999,1.0
-2.8,-5.6,1.0
-2.8,-4.799999999999999,1.0
-2.8,-4.0,1.0
-2.8,-3.1999999999999993,1.0
-2.8,-2.3999999999999986,1.0
-2.8,-1.5999999999999979,1.0
-2.8,-0.7999999999999972,1.0
-2.8,0.0,1.0
-2.8,0.8000000000000007,1.0
-2.8,1.6000000000000014,1.0
-2.8,2.400000000000002,1.0
-2.8,3.200000000000003,1.0
-2.8,4.0,1.0
-2.8,4.800000000000001,1.0
-2.8,5.600000000000001,1.0
-2.8,6.400000000000002,1.0
-2.8,7.200000000000003,1.0
-2.8,8.0,1.0
-2.8,8.8,1.0
-2.8,9.600000000000001,1.0
-2.8,10.400000000000002,1.0
-2.8,11.200000000000003,1.0
-2.8,12.0,1.0
-2.8,12.800000000000004,1.0
-2.8,13.600000000000001,1.0
-2.8,14.399999999999999,1.0
-2.8,15.200000000000003,1.0
-2.8,16.0,1.0
-2.8,16.800000000000004,1.0
-2.8,17.6,1.0
-2.8,18.400000000000006,1.0
-2.8,19.200000000000003,1.0
-2.8,20.0,1.0
-2.0,-20.0,1.0
-2.0,-19.2,1.0
-2.0,-18.4,1.0
-2.0,-17.6,1.0
-2.0,-16.8,1.0
-2.0,-16.0,1.0
-2.0,-15.2,1.0
-2.0,-14.399999999999999,1.0
-2.0,-13.6,1.0
-2.0,-12.8,1.0
-2.0,-12.0,1.0
-2.0,-11.2,1.0
-2.0,-10.399999999999999,1.0
-2.0,-9.6,1.0
-2.0,-8.799999999999999,1.0
-2.0,-8.0,1.0
-2.0,-7.199999999999999,1.0
-2.0,-6.399999999999999,0.5
-2.0,-5.6,0.0
-2.0,-4.799999999999999,0.0
-2.0,-4.0,0.0
-2.0,-3.1999999999999993,0.0
-2.0,-2.3999999999999986,1.0
-2.0,-1.5999999999999979,1.0
-2.0,-0.7999999999999972,1.0
-2.0,0.0,1.0
-2.0,0.8000000000000007,1.0
-2.0,1.6000000000000014,1.0
-2.0,2.400000000000002,1.0
-2.0,3.200000000000003,0.0
-2.0,4.0,0.0
-2.0,4.800000000000001,0.0
-2.0,5.600000000000001,0.0
-2.0,6.400000000000002,0.5
-2.0,7.200000000000003,1.0
-2.0,8.0,1.0
-2.0,8.8,1.0
-2.0,9.600000000000001,1.0
-2.0,10.400000000000002,1.0
-2.0,11.200000000000003,1.0
-2.0,12.0,1.0
-2.0,12.800000000000004,1.0
-2.0,13.600000000000001,1.0
-2.0,14.399999999999999,1.0
-2.0,15.200000000000003,1.0
-2.0,16.0,1.0
-2.0,16.800000000000004,1.0
-2.0,17.6,1.0
-2.0,18.400000000000006,1.0
-2.0,19.200000000000003,1.0
-2.0,20.0,1.0
-1.1999999999999993,-20.0,1.0
-1.1999999999999993,-19.2,1.0
-1.1999999999999993,-18.4,1.0
-1.1999999999999993,-17.6,1.0
-1.1999999999999993,-16.8,1.0
-1.1999999999999993,-16.0,1.0
-1.1999999999999993,-15.2,1.0
-1.1999999999999993,-14.399999999999999,1.0
-1.1999999999999993,-13.6,1.0
-1.1999999999999993,-12.8,1.0
-1.1999999999999993,-12.0,1.0
-1.1999999999999993,-11.2,1.0
-1.1999999999999993,-10.399999999999999,1.0
-1.1999999999999993,-9.6,1.0
-1.1999999999999993,-8.799999999999999,1.0
-1.1999999999999993,-8.0,0.5
-1.1999999999999993,-7.199999999999999,0.0
-1.1999999999999993,-6.399999999999999,0.0
-1.1999999999999993,-5.6,0.0
-1.1999999999999993,-4.799999999999999,0.0
-1.1999999999999993,-4.0,0.0
-1.1999999999999993,-3.1999999999999993,0.0
-1.1999999999999993,-2.3999999999999986,0.0
-1.1999999999999993,-1.5999999999999979,0.5
-1.1999999999999993,-0.7999999999999972,1.0
-1.1999999999999993,0.0,1.0
-1.1999999999999993,0.8000000000000007,1.0
-1.1999999999999993,1.6000000000000014,0.5
-1.1999999999999993,2.400000000000002,0.0
-1.1999999999999993,3.200000000000003,0.0
-1.1999999999999993,4.0,0.0
-1.1999999999999993,4.800000000000001,0.0
-1.1999999999999993,5.600000000000001,0.0
-1.1999999999999993,6.400000000000002,0.0
-1.1999999999999993,7.200000000000003,0.0
-1.1999999999999993,8.0,0.5
-1.1999999999999993,8.8,1.0
-1.1999999999999993,9.600000000000001,1.0
-1.1999999999999993,10.400000000000002,1.0
-1.1999999999999993,11.200000000000003,1.0
-1.1999999999999993,12.0,1.0
-1.1999999999999993,12.800000000000004,1.0
-1.1999999999999993,13.600000000000001,1.0
-1.1999999999999993,14.399999999999999,1.0
-1.1999999999999993,15.200000000000003,1.0
-1.1999999999999993,16.0,1.0
-1.1999999999999993,16.800000000000004,1.0
-1.1999999999999993,17.6,1.0
-1.1999999999999993,18.400000000000006,1.0
-1.1999999999999993,19.200000000000003,1.0
-1.1999999999999993,20.0,1.0
-0.3999999999999986,-20.0,1.0
-0.3999999999999986,-19.2,1.0
-0.3999999999999986,-18.4,1.0
-0.3999999999999986,-17.6,1.0
-0.3999999999999986,-16.8,1.0
-0.3999999999999986,-16.0,1.0
-0.3999999999999986,-15.2,1.0
-0.3999999999999986,-14.399999999999999,1.0
-0.3999999999999986,-13.6,1.0
-0.3999999999999986,-12.8,1.0
-0.3999999999999986,-12.0,1.0
-0.3999999999999986,-11.2,1.0
-0.3999999999999986,-10.399999999999999,1.0
-0.3999999999999986,-9.6,1.0
-0.3999999999999986,-8.799999999999999,0.0
-0.3999999999999986,-8.0,0.0
-0.3999999999999986,-7.199999999999999,0.0
-0.3999999999999986,-6.399999999999999,0.0
-0.3999999999999986,-5.6,0.0
-0.3999999999999986,-4.799999999999999,0.0
-0.3999999999999986,-4.0,0.0
-0.3999999999999986,-3.1999999999999993,0.0
-0.3999999999999986,-2.3999999999999986,0.0
-0.3999999999999986,-1.5999999999999979,0.0
-0.3999999999999986,-0.7999999999999972,1.0
-0.3999999999999986,0.0,1.0
-0.3999999999999986,0.8000000000000007,1.0
-0.3999999999999986,1.6000000000000014,0.0
-0.3999999999999986,2.400000000000002,0.0
-0.3999999999999986,3.200000000000003,0.0
-0.3999999999999986,4.0,0.0
-0.3999999999999986,4.800000000000001,0.0
-0.3999999999999986,5.600000000000001,0.0
-0.3999999999999986,6.400000000000002,0.0
-0.3999999999999986,7.200000000000003,0.0
-0.3999999999999986,8.0,0.0
-0.3999999999999986,8.8,0.0
-0.3999999999999986,9.600000000000001,1.0
-0.3999999999999986,10.400000000000002,1.0
-0.3999999999999986,11.200000000000003,1.0
-0.3999999999999986,12.0,1.0
-0.3999999999999986,12.800000000000004,1.0
-0.3999999999999986,13.600000000000001,1.0
-0.3999999999999986,14.399999999999999,1.0
-0.3999999999999986,15.200000000000003,1.0
-0.3999999999999986,16.0,1.0
-0.3999999999999986,16.800000000000004,1.0
-0.3999999999999986,17.6,1.0
-0.3999999999999986,18.400000000000006,1.0
-0.3999999999999986,19.200000000000003,1.0
-0.3999999999999986,20.0,1.0
0.40000000000000036,-20.0,1.0
0.40000000000000036,-19.2,1.0
0.40000000000000036,-18.4,1.0
0.40000000000000036,-17.6,1.0
0.40000000000000036,-16.8,1.0
0.40000000000000036,-16.0,1.0
0.40000000000000036,-15.2,1.0
0.40000000000000036,-14.399999999999999,1.0
0.40000000000000036,-13.6,1.0
0.40000000000000036,-12.8,1.0
0.40000000000000036,-12.0,1.0
0.40000000000000036,-11.2,1.0
0.40000000000000036,-10.399999999999999,1.0
0.40000000000000036,-9.6,0.5
0.40000000000000036,-8.799999999999999,0.0
0.40000000000000036,-8.0,0.0
0.40000000000000036,-7.199999999999999,0.0
0.40000000000000036,-6.399999999999999,0.0
0.40000000000000036,-5.6,0.0
