iteration,direction,points_sent,points_received,time
1,down,49,49,2.9325485229492188e-05
2,right,49,49,2.9325485229492188e-05
3,down,49,49,2.1696090698242188e-05
4,right,49,49,4.291534423828125e-06
5,down,49,49,4.0531158447265625e-06
6,right,49,49,1.5020370483398438e-05
7,down,49,49,4.5299530029296875e-06
8,right,49,49,5.7220458984375e-06
9,down,49,49,6.67572021484375e-06
10,right,49,49,2.6226043701171875e-06
11,down,49,49,2.6226043701171875e-06
12,right,49,49,7.867813110351562e-06
13,down,49,49,2.384185791015625e-06
14,right,49,49,2.1457672119140625e-06
15,down,49,49,2.384185791015625e-06
16,right,49,49,2.1457672119140625e-06
17,down,49,49,4.291534423828125e-06
18,right,49,49,1.9073486328125e-06
19,down,49,49,4.291534423828125e-06
20,right,49,49,6.9141387939453125e-06
21,down,49,49,2.6226043701171875e-06
22,right,49,49,3.5762786865234375e-06
23,down,49,49,2.6226043701171875e-06
24,right,49,49,1.9073486328125e-06
25,down,49,49,1.9073486328125e-06
26,right,49,49,2.384185791015625e-06
27,down,49,49,2.1457672119140625e-06
28,right,49,49,2.1457672119140625e-06
29,down,49,49,1.9073486328125e-06
30,right,49,49,1.9073486328125e-06
31,down,49,49,2.1457672119140625e-06
32,right,49,49,1.9073486328125e-06
33,down,49,49,2.384185791015625e-06
34,right,49,49,2.1457672119140625e-06
35,down,49,49,1.9073486328125e-06
36,right,49,49,1.9073486328125e-06
37,down,49,49,2.1457672119140625e-06
38,right,49,49,1.6689300537109375e-06
39,down,49,49,1.9073486328125e-06
40,right,49,49,1.6689300537109375e-06
41,down,49,49,2.1457672119140625e-06
42,right,49,49,1.6689300537109375e-06
43,down,49,49,1.9073486328125e-06
44,right,49,49,1.9073486328125e-06
45,down,49,49,1.9073486328125e-06
46,right,49,49,1.430511474609375e-06
47,down,49,49,1.9073486328125e-06
48,right,49,49,2.1457672119140625e-06
49,down,49,49,2.1457672119140625e-06
50,right,49,49,2.86102294921875e-06
51,down,49,49,2.384185791015625e-06
52,right,49,49,1.9073486328125e-06
53,down,49,49,2.384185791015625e-06
54,right,49,49,1.9073486328125e-06
55,down,49,49,1.9073486328125e-06
56,right,49,49,1.9073486328125e-06
57,down,49,49,1.9073486328125e-06
58,right,49,49,2.1457672119140625e-06
59,down,49,49,1.9073486328125e-06
60,right,49,49,1.9073486328125e-06
61,down,49,49,1.6689300537109375e-06
62,right,49,49,2.1457672119140625e-06
63,down,49,49,2.1457672119140625e-06
64,right,49,49,1.9073486328125e-06
65,down,49,49,1.6689300537109375e-06
66,right,49,49,2.384185791015625e-06
67,down,49,49,2.1457672119140625e-06
68,right,49,49,1.9073486328125e-06
69,down,49,49,3.0994415283203125e-06
70,right,49,49,1.6689300537109375e-05
71,down,49,49,2.1457672119140625e-06
72,right,49,49,1.9073486328125e-06
73,down,49,49,2.1457672119140625e-06
74,right,49,49,1.6689300537109375e-06
75,down,49,49,1.9073486328125e-06
76,right,49,49,1.430511474609375e-06
77,down,49,49,1.9073486328125e-06
78,right,49,49,1.6689300537109375e-06
79,down,49,49,2.384185791015625e-06
80,right,49,49,1.6689300537109375e-06
81,down,49,49,1.6689300537109375e-06
82,right,49,49,1.9073486328125e-06
83,down,49,49,1.6689300537109375e-06
84,right,49,49,1.9073486328125e-06
85,down,49,49,2.1457672119140625e-06
86,right,49,49,1.9073486328125e-06
87,down,49,49,2.1457672119140625e-06
88,right,49,49,1.6689300537109375e-06
89,down,49,49,2.384185791015625e-06
90,right,49,49,1.430511474609375e-06
91,down,49,49,1.6689300537109375e-06
92,right,49,49,2.1457672119140625e-06
93,down,49,49,2.1457672119140625e-06
94,right,49,49,1.9073486328125e-06
95,down,49,49,1.9073486328125e-06
96,right,49,49,2.1457672119140625e-06
97,down,49,49,1.9073486328125e-06
98,right,49,49,2.384185791015625e-06
99,down,49,49,2.1457672119140625e-06
100,right,49,49,2.384185791015625e-06
101,down,49,49,7.867813110351562e-06
102,right,49,49,0.0016646385192871094
103,down,49,49,2.6226043701171875e-06
104,right,49,49,1.6689300537109375e-06
105,down,49,49,3.0994415283203125e-06
106,right,49,49,3.5762786865234375e-06
107,down,49,49,2.1457672119140625e-06
108,right,49,49,1.6689300537109375e-06
109,down,49,49,1.9073486328125e-06
110,right,49,49,1.9073486328125e-06
111,down,49,49,2.384185791015625e-06
112,right,49,49,1.6689300537109375e-06
113,down,49,49,2.1457672119140625e-06
114,right,49,49,1.430511474609375e-06
115,down,49,49,2.6226043701171875e-06
116,right,49,49,1.9073486328125e-06
117,down,49,49,1.9073486328125e-06
118,right,49,49,1.6689300537109375e-06
119,down,49,49,2.1457672119140625e-06
120,right,49,49,1.9073486328125e-06
121,down,49,49,2.1457672119140625e-06
122,right,49,49,1.9073486328125e-06
123,down,49,49,2.1457672119140625e-06
124,right,49,49,2.1457672119140625e-06
125,down,49,49,1.6689300537109375e-06
126,right,49,49,1.9073486328125e-06
127,down,49,49,2.384185791015625e-06
128,right,49,49,1.430511474609375e-06
129,down,49,49,1.9073486328125e-06
130,right,49,49,1.9073486328125e-06
131,down,49,49,1.9073486328125e-06
132,right,49,49,1.9073486328125e-06
133,down,49,49,1.9073486328125e-06
134,right,49,49,1.3828277587890625e-05
135,down,49,49,1.6689300537109375e-06
136,right,49,49,1.6689300537109375e-06
137,down,49,49,1.9073486328125e-06
138,right,49,49,1.6689300537109375e-06
139,down,49,49,1.6689300537109375e-06
140,right,49,49,1.6689300537109375e-06
141,down,49,49,1.6689300537109375e-06
142,right,49,49,1.6689300537109375e-06
143,down,49,49,1.6689300537109375e-06
144,right,49,49,1.9073486328125e-06
145,down,49,49,2.1457672119140625e-06
146,right,49,49,1.430511474609375e-06
147,down,49,49,1.9073486328125e-06
148,right,49,49,1.430511474609375e-06
149,down,49,49,1.9073486328125e-06
150,right,49,49,1.6689300537109375e-06
151,down,49,49,1.6689300537109375e-06
152,right,49,49,1.6689300537109375e-06
153,down,49,49,1.6689300537109375e-06
154,right,49,49,1.9073486328125e-06
155,down,49,49,1.9073486328125e-06
156,right,49,49,1.6689300537109375e-06
157,down,49,49,1.9073486328125e-06
158,right,49,49,1.6689300537109375e-06
159,down,49,49,2.1457672119140625e-06
160,right,49,49,1.6689300537109375e-06
161,down,49,49,1.6689300537109375e-06
162,right,49,49,1.6689300537109375e-06
163,down,49,49,1.9073486328125e-06
164,right,49,49,1.9073486328125e-06
165,down,49,49,1.9073486328125e-06
166,right,49,49,1.430511474609375e-06
167,down,49,49,2.1457672119140625e-06
168,right,49,49,2.1457672119140625e-06
169,down,49,49,1.9073486328125e-06
170,right,49,49,1.6689300537109375e-06
171,down,49,49,1.9073486328125e-06
172,right,49,49,1.9073486328125e-06
173,down,49,49,1.6689300537109375e-06
174,right,49,49,1.9073486328125e-06
175,down,49,49,2.1457672119140625e-06
176,right,49,49,1.6689300537109375e-06
177,down,49,49,1.9073486328125e-06
178,right,49,49,1.6689300537109375e-06
179,down,49,49,1.9073486328125e-06
180,right,49,49,1.6689300537109375e-06
181,down,49,49,1.9073486328125e-06
182,right,49,49,1.6689300537109375e-06
183,down,49,49,1.9073486328125e-06
184,right,49,49,1.6689300537109375e-06
185,down,49,49,1.9073486328125e-06
186,right,49,49,1.6689300537109375e-06
187,down,49,49,2.384185791015625e-06
188,right,49,49,1.6689300537109375e-06
189,down,49,49,1.9073486328125e-06
190,right,49,49,1.9073486328125e-06
191,down,49,49,1.9073486328125e-06
192,right,49,49,2.1457672119140625e-06
193,down,49,49,1.9073486328125e-06
194,right,49,49,1.6689300537109375e-06
195,down,49,49,1.9073486328125e-06
196,right,49,49,1.430511474609375e-06
197,down,49,49,2.1457672119140625e-06
198,right,49,49,1.5497207641601562e-05
199,down,49,49,1.6689300537109375e-06
200,right,49,49,1.9073486328125e-06
201,down,49,49,1.9073486328125e-06
202,right,49,49,2.1457672119140625e-06
203,down,49,49,1.9550323486328125e-05
204,right,49,49,0.0016794204711914062
205,down,49,49,2.384185791015625e-06
206,right,49,49,1.9073486328125e-06
207,down,49,49,1.6689300537109375e-06
208,right,49,49,1.6689300537109375e-06
209,down,49,49,2.384185791015625e-06
210,right,49,49,1.6689300537109375e-06
211,down,49,49,2.1457672119140625e-06
212,right,49,49,1.430511474609375e-06
213,down,49,49,1.9073486328125e-06
214,right,49,49,1.9073486328125e-06
215,down,49,49,1.9073486328125e-06
216,right,49,49,1.9073486328125e-06
217,down,49,49,1.9073486328125e-06
218,right,49,49,1.6689300537109375e-06
219,down,49,49,2.1457672119140625e-06
220,right,49,49,1.430511474609375e-06
221,down,49,49,1.9073486328125e-06
222,right,49,49,1.6689300537109375e-06
223,down,49,49,1.9073486328125e-06
224,right,49,49,1.6689300537109375e-06
225,down,49,49,1.9073486328125e-06
226,right,49,49,1.9073486328125e-06
227,down,49,49,1.6689300537109375e-06
228,right,49,49,1.9073486328125e-06
229,down,49,49,1.9073486328125e-06
230,right,49,49,2.384185791015625e-06
231,down,49,49,1.9073486328125e-06
232,right,49,49,2.1457672119140625e-06
233,down,49,49,1.6689300537109375e-06
234,right,49,49,2.1457672119140625e-06
235,down,49,49,2.1457672119140625e-06
236,right,49,49,1.9073486328125e-06
237,down,49,49,1.6689300537109375e-06
238,right,49,49,1.9073486328125e-06
239,down,49,49,1.9073486328125e-06
240,right,49,49,1.6689300537109375e-06
241,down,49,49,2.384185791015625e-06
242,right,49,49,1.9073486328125e-06
243,down,49,49,2.384185791015625e-06
244,right,49,49,1.9073486328125e-06
245,down,49,49,1.9073486328125e-06
246,right,49,49,1.430511474609375e-06
247,down,49,49,1.9073486328125e-06
248,right,49,49,1.6689300537109375e-06
249,down,49,49,2.384185791015625e-06
250,right,49,49,1.6689300537109375e-06
251,down,49,49,2.1457672119140625e-06
252,right,49,49,1.6689300537109375e-06
253,down,49,49,2.1457672119140625e-06
254,right,49,49,1.6689300537109375e-06
255,down,49,49,1.6689300537109375e-06
256,right,49,49,1.9073486328125e-06
257,down,49,49,2.1457672119140625e-06
258,right,49,49,1.6689300537109375e-06
259,down,49,49,1.9073486328125e-06
260,right,49,49,2.1457672119140625e-06
261,down,49,49,2.86102294921875e-06
262,right,49,49,1.4543533325195312e-05
263,down,49,49,2.1457672119140625e-06
264,right,49,49,1.6689300537109375e-06
265,down,49,49,2.1457672119140625e-06
266,right,49,49,1.9073486328125e-06
267,down,49,49,2.1457672119140625e-06
268,right,49,49,1.9073486328125e-06
269,down,49,49,2.1457672119140625e-06
270,right,49,49,2.1457672119140625e-06
271,down,49,49,2.1457672119140625e-06
272,right,49,49,1.9073486328125e-06
273,down,49,49,2.1457672119140625e-06
274,right,49,49,1.6689300537109375e-06
275,down,49,49,1.6689300537109375e-06
276,right,49,49,1.9073486328125e-06
277,down,49,49,1.9073486328125e-06
278,right,49,49,1.6689300537109375e-06
279,down,49,49,2.86102294921875e-06
280,right,49,49,1.9073486328125e-06
281,down,49,49,1.9073486328125e-06
282,right,49,49,1.430511474609375e-06
283,down,49,49,1.9073486328125e-06
284,right,49,49,1.6689300537109375e-06
285,down,49,49,2.6226043701171875e-06
286,right,49,49,1.6689300537109375e-06
287,down,49,49,2.1457672119140625e-06
288,right,49,49,1.6689300537109375e-06
289,down,49,49,1.6689300537109375e-06
290,right,49,49,1.6689300537109375e-06
291,down,49,49,2.384185791015625e-06
292,right,49,49,1.6689300537109375e-06
293,down,49,49,1.9073486328125e-06
294,right,49,49,1.9073486328125e-06
295,down,49,49,2.1457672119140625e-06
296,right,49,49,1.6689300537109375e-06
297,down,49,49,2.1457672119140625e-06
298,right,49,49,1.6689300537109375e-06
299,down,49,49,1.6689300537109375e-06
300,right,49,49,2.1457672119140625e-06
301,down,49,49,4.5299530029296875e-06
302,right,49,49,0.0016894340515136719
303,down,49,49,2.6226043701171875e-06
304,right,49,49,1.6689300537109375e-06
305,down,49,49,8.344650268554688e-06
306,right,49,49,0.0016834735870361328
307,down,49,49,3.5762786865234375e-06
308,right,49,49,1.9073486328125e-06
309,down,49,49,2.1457672119140625e-06
310,right,49,49,2.1457672119140625e-06
311,down,49,49,2.384185791015625e-06
312,right,49,49,1.6689300537109375e-06
313,down,49,49,2.384185791015625e-06
314,right,49,49,2.1457672119140625e-06
315,down,49,49,1.9073486328125e-06
316,right,49,49,1.6689300537109375e-06
317,down,49,49,1.9073486328125e-06
318,right,49,49,2.384185791015625e-06
319,down,49,49,1.6689300537109375e-06
320,right,49,49,1.9073486328125e-06
321,down,49,49,2.384185791015625e-06
322,right,49,49,1.430511474609375e-06
323,down,49,49,2.6226043701171875e-06
324,right,49,49,1.430511474609375e-06
325,down,49,49,2.1457672119140625e-06
326,right,49,49,1.5020370483398438e-05
327,down,49,49,2.1457672119140625e-06
328,right,49,49,1.6689300537109375e-06
329,down,49,49,1.9073486328125e-06
330,right,49,49,1.6689300537109375e-06
331,down,49,49,1.9073486328125e-06
332,right,49,49,1.9073486328125e-06
333,down,49,49,1.9073486328125e-06
334,right,49,49,1.430511474609375e-06
335,down,49,49,1.6689300537109375e-06
336,right,49,49,1.9073486328125e-06
337,down,49,49,1.9073486328125e-06
338,right,49,49,1.6689300537109375e-06
339,down,49,49,1.9073486328125e-06
340,right,49,49,1.9073486328125e-06
341,down,49,49,1.9073486328125e-06
342,right,49,49,1.9073486328125e-06
343,down,49,49,3.337860107421875e-06
344,right,49,49,1.9073486328125e-06
345,down,49,49,1.9073486328125e-06
346,right,49,49,1.6689300537109375e-06
347,down,49,49,2.1457672119140625e-06
348,right,49,49,1.6689300537109375e-06
349,down,49,49,2.1457672119140625e-06
350,right,49,49,1.430511474609375e-06
351,down,49,49,1.9073486328125e-06
352,right,49,49,1.6689300537109375e-06
353,down,49,49,2.1457672119140625e-06
354,right,49,49,2.1457672119140625e-06
355,down,49,49,2.1457672119140625e-06
356,right,49,49,1.9073486328125e-06
357,down,49,49,4.291534423828125e-06
358,right,49,49,1.9073486328125e-06
359,down,49,49,1.9073486328125e-06
360,right,49,49,1.9073486328125e-06
361,down,49,49,3.0994415283203125e-06
362,right,49,49,1.430511474609375e-06
363,down,49,49,1.9073486328125e-06
364,right,49,49,1.9073486328125e-06
365,down,49,49,1.6689300537109375e-06
366,right,49,49,2.1457672119140625e-06
367,down,49,49,1.9073486328125e-06
368,right,49,49,1.6689300537109375e-06
369,down,49,49,2.86102294921875e-06
370,right,49,49,1.6689300537109375e-06
371,down,49,49,1.9073486328125e-06
372,right,49,49,1.9073486328125e-06
373,down,49,49,1.9073486328125e-06
374,right,49,49,1.6689300537109375e-06
375,down,49,49,2.1457672119140625e-06
376,right,49,49,1.6689300537109375e-06
377,down,49,49,2.1457672119140625e-06
378,right,49,49,1.6689300537109375e-06
379,down,49,49,1.9073486328125e-06
380,right,49,49,1.9073486328125e-06
381,down,49,49,2.6226043701171875e-06
382,right,49,49,1.430511474609375e-06
383,down,49,49,1.9073486328125e-06
384,right,49,49,1.6689300537109375e-06
385,down,49,49,1.6689300537109375e-06
386,right,49,49,1.9073486328125e-06
387,down,49,49,2.1457672119140625e-06
388,right,49,49,1.6689300537109375e-06
389,down,49,49,0.0016865730285644531
390,right,49,49,1.5497207641601562e-05
391,down,49,49,1.9073486328125e-06
392,right,49,49,1.9073486328125e-06
393,down,49,49,2.1457672119140625e-06
394,right,49,49,1.9073486328125e-06
395,down,49,49,1.9073486328125e-06
396,right,49,49,1.9073486328125e-06
397,down,49,49,1.9073486328125e-06
398,right,49,49,1.6689300537109375e-06
399,down,49,49,1.6689300537109375e-06
400,right,49,49,1.6689300537109375e-06
401,down,49,49,1.6689300537109375e-06
402,right,49,49,1.430511474609375e-06
403,down,49,49,1.811981201171875e-05
404,right,49,49,0.0016813278198242188
405,down,49,49,3.814697265625e-06
406,right,49,49,1.9073486328125e-06
407,down,49,49,2.384185791015625e-06
408,right,49,49,1.9073486328125e-06
409,down,49,49,1.6689300537109375e-06
410,right,49,49,1.9073486328125e-06
411,down,49,49,2.384185791015625e-06
412,right,49,49,1.9073486328125e-06
413,down,49,49,1.9073486328125e-06
414,right,49,49,3.0994415283203125e-06
415,down,49,49,2.1457672119140625e-06
416,right,49,49,1.9073486328125e-06
417,down,49,49,4.0531158447265625e-06
418,right,49,49,1.430511474609375e-06
419,down,49,49,2.1457672119140625e-06
420,right,49,49,1.6689300537109375e-06
421,down,49,49,2.384185791015625e-06
422,right,49,49,1.9073486328125e-06
423,down,49,49,2.384185791015625e-06
424,right,49,49,1.6689300537109375e-06
425,down,49,49,1.9073486328125e-06
426,right,49,49,1.6689300537109375e-06
427,down,49,49,1.9073486328125e-06
428,right,49,49,1.6689300537109375e-06
429,down,49,49,1.9073486328125e-06
430,right,49,49,1.9073486328125e-06
431,down,49,49,1.6689300537109375e-06
432,right,49,49,2.6226043701171875e-06
433,down,49,49,2.1457672119140625e-06
434,right,49,49,1.6689300537109375e-06
435,down,49,49,1.9073486328125e-06
436,right,49,49,1.9073486328125e-06
437,down,49,49,1.9073486328125e-06
438,right,49,49,1.6689300537109375e-06
439,down,49,49,1.9073486328125e-06
440,right,49,49,2.1457672119140625e-06
441,down,49,49,1.9073486328125e-06
442,right,49,49,1.6689300537109375e-06
443,down,49,49,1.6689300537109375e-06
444,right,49,49,1.6689300537109375e-06
445,down,49,49,1.9073486328125e-06
446,right,49,49,1.9073486328125e-06
447,down,49,49,1.9073486328125e-06
448,right,49,49,2.1457672119140625e-06
449,down,49,49,1.6689300537109375e-06
450,right,49,49,3.337860107421875e-06
451,down,49,49,1.9073486328125e-06
452,right,49,49,1.9073486328125e-06
453,down,49,49,2.1457672119140625e-06
454,right,49,49,1.5020370483398438e-05
455,down,49,49,1.9073486328125e-06
456,right,49,49,1.6689300537109375e-06
457,down,49,49,1.6689300537109375e-06
458,right,49,49,1.9073486328125e-06
459,down,49,49,1.9073486328125e-06
460,right,49,49,1.9073486328125e-06
461,down,49,49,1.6689300537109375e-06
462,right,49,49,1.9073486328125e-06
463,down,49,49,1.9073486328125e-06
464,right,49,49,1.9073486328125e-06
465,down,49,49,1.6689300537109375e-06
466,right,49,49,1.9073486328125e-06
467,down,49,49,1.9073486328125e-06
468,right,49,49,1.9073486328125e-06
469,down,49,49,1.6689300537109375e-06
470,right,49,49,1.430511474609375e-06
471,down,49,49,2.1457672119140625e-06
472,right,49,49,1.6689300537109375e-06
473,down,49,49,1.9073486328125e-06
474,right,49,49,1.6689300537109375e-06
475,down,49,49,1.9073486328125e-06
476,right,49,49,1.9073486328125e-06
477,down,49,49,1.9073486328125e-06
478,right,49,49,1.6689300537109375e-06
479,down,49,49,1.9073486328125e-06
480,right,49,49,1.430511474609375e-06
481,down,49,49,1.9073486328125e-06
482,right,49,49,1.6689300537109375e-06
483,down,49,49,1.6689300537109375e-06
484,right,49,49,1.6689300537109375e-06
485,down,49,49,1.6689300537109375e-06
486,right,49,49,1.9073486328125e-06
487,down,49,49,1.9073486328125e-06
488,right,49,49,1.6689300537109375e-06
489,down,49,49,2.1457672119140625e-06
490,right,49,49,1.430511474609375e-06
491,down,49,49,1.9073486328125e-06
492,right,49,49,2.1457672119140625e-06
493,down,49,49,1.9073486328125e-06
494,right,49,49,1.9073486328125e-06
495,down,49,49,2.86102294921875e-06
496,right,49,49,1.6689300537109375e-06
497,down,49,49,1.9073486328125e-06
498,right,49,49,1.6689300537109375e-06
499,down,49,49,1.9073486328125e-06
500,right,49,49,1.6689300537109375e-06
501,down,49,49,1.6689300537109375e-06
502,right,49,49,1.6689300537109375e-06
503,down,49,49,1.9073486328125e-06
504,right,49,49,1.6689300537109375e-06
505,down,49,49,2.1457672119140625e-06
506,right,49,49,1.6689300537109375e-06
507,down,49,49,1.9073486328125e-06
